annee;arrondissement;latitude;longitude;periode;heure;vehicules;nombre;secteur
2014-01-01;75016;48.86365;2.26936;MOYENNE DU 25 AU 27 NOVEMBRE 2014;07h-08h;Véhicules Particuliers;208.66666666666666;Maréchaux
2014-01-01;75016;48.86365;2.26936;MOYENNE DU 25 AU 27 NOVEMBRE 2014;07h-08h;Véhicules Utilitaires;31.333333333333332;Maréchaux
2014-01-01;75016;48.86365;2.26936;MOYENNE DU 25 AU 27 NOVEMBRE 2014;07h-08h;Cars;0.0;Maréchaux
2014-01-01;75016;48.86365;2.26936;MOYENNE DU 25 AU 27 NOVEMBRE 2014;07h-08h;Vélib's;2.0;Maréchaux
2014-01-01;75016;48.86365;2.26936;MOYENNE DU 25 AU 27 NOVEMBRE 2014;10h-11h;Poids lourds;9.0;Maréchaux
2014-01-01;75016;48.86365;2.26936;MOYENNE DU 25 AU 27 NOVEMBRE 2014;18h-19h;Cars;4.333333333333333;Maréchaux
2014-01-01;75016;48.86365;2.26936;MOYENNE DU 25 AU 27 NOVEMBRE 2014;08h-09h;Vélib's;6.0;Maréchaux
2014-01-01;75016;48.86365;2.26936;MOYENNE DU 25 AU 27 NOVEMBRE 2014;15h-16h;Taxis;29.666666666666668;Maréchaux
2014-01-01;75016;48.86365;2.26936;MOYENNE DU 25 AU 27 NOVEMBRE 2014;15h-16h;Poids lourds;0.3333333333333333;Maréchaux
2014-01-01;75016;48.86365;2.26936;MOYENNE DU 25 AU 27 NOVEMBRE 2014;16h-17h;Taxis;29.0;Maréchaux
2014-01-01;75016;48.86365;2.26936;MOYENNE DU 25 AU 27 NOVEMBRE 2014;17h-18h;Deux roues-motorisés;80.66666666666667;Maréchaux
2014-01-01;75016;48.86365;2.26936;MOYENNE DU 25 AU 27 NOVEMBRE 2014;18h-19h;Cars;0.6666666666666666;Maréchaux
2014-01-01;75016;48.86365;2.26936;MOYENNE DU 25 AU 27 NOVEMBRE 2014;18h-19h;Vélib's;4.0;Maréchaux
2014-01-01;75016;48.86365;2.26936;MOYENNE DU 25 AU 27 NOVEMBRE 2014;20h-21h;Véhicules Utilitaires;27.333333333333332;Maréchaux
2014-01-01;75018;48.88480;2.32696;MOYENNE DU 25 AU 27 NOVEMBRE 2014;08h-09h;Cars;0.6666666666666666;Maréchaux
2014-01-01;75018;48.88480;2.32696;MOYENNE DU 25 AU 27 NOVEMBRE 2014;10h-11h;Taxis;7.333333333333333;Maréchaux
2014-01-01;75018;48.88480;2.32696;MOYENNE DU 25 AU 27 NOVEMBRE 2014;11h-12h;Taxis;7.333333333333333;Maréchaux
2014-01-01;75018;48.88480;2.32696;MOYENNE DU 25 AU 27 NOVEMBRE 2014;17h-18h;Vélos Personnels;4.333333333333333;Maréchaux
2014-01-01;75018;48.88480;2.32696;MOYENNE DU 25 AU 27 NOVEMBRE 2014;18h-19h;Poids lourds;13.0;Maréchaux
2016-01-01;75016;48.86365;2.26936;MOYENNE DU 15 AU 16 NOVEMBRE 2016;07h-08h;Véhicules Particuliers;241.0;Maréchaux
2014-01-01;75018;48.88480;2.32696;MOYENNE DU 25 AU 27 NOVEMBRE 2014;07h-08h;Poids lourds;13.0;Maréchaux
2016-01-01;75016;48.86365;2.26936;MOYENNE DU 15 AU 16 NOVEMBRE 2016;09h-10h;Bus;11.666666666666666;Maréchaux
2014-01-01;75018;48.88480;2.32696;MOYENNE DU 25 AU 27 NOVEMBRE 2014;13h-14h;Véhicules Particuliers;315.3333333333333;Maréchaux
2016-01-01;75016;48.86365;2.26936;MOYENNE DU 15 AU 16 NOVEMBRE 2016;12h-13h;Véhicules Particuliers;372.6666666666667;Maréchaux
2014-01-01;75018;48.88480;2.32696;MOYENNE DU 25 AU 27 NOVEMBRE 2014;14h-15h;Véhicules Particuliers;309.6666666666667;Maréchaux
2016-01-01;75016;48.86365;2.26936;MOYENNE DU 15 AU 16 NOVEMBRE 2016;12h-13h;Poids lourds;10.0;Maréchaux
2014-01-01;75018;48.88480;2.32696;MOYENNE DU 25 AU 27 NOVEMBRE 2014;15h-16h;Bus;6.333333333333333;Maréchaux
2016-01-01;75016;48.86365;2.26936;MOYENNE DU 15 AU 16 NOVEMBRE 2016;07h-08h;Taxis;4.333333333333333;Maréchaux
2014-01-01;75018;48.88480;2.32696;MOYENNE DU 25 AU 27 NOVEMBRE 2014;15h-16h;Vélos Personnels;18.666666666666668;Maréchaux
2016-01-01;75016;48.86365;2.26936;MOYENNE DU 15 AU 16 NOVEMBRE 2016;13h-14h;Vélib's;1.6666666666666667;Maréchaux
2014-01-01;75018;48.88480;2.32696;MOYENNE DU 25 AU 27 NOVEMBRE 2014;17h-18h;Taxis;32.666666666666664;Maréchaux
2016-01-01;75016;48.86365;2.26936;MOYENNE DU 15 AU 16 NOVEMBRE 2016;17h-18h;Poids lourds;1.0;Maréchaux
2014-01-01;75018;48.88480;2.32696;MOYENNE DU 25 AU 27 NOVEMBRE 2014;17h-18h;Deux roues-motorisés;78.66666666666667;Maréchaux
2016-01-01;75016;48.86365;2.26936;MOYENNE DU 15 AU 16 NOVEMBRE 2016;17h-18h;Vélib's;5.0;Maréchaux
2014-01-01;75020;48.86387;2.40889;MOYENNE DU 25 AU 27 NOVEMBRE 2014;07h-08h;Vélib's;0.6666666666666666;Maréchaux
2016-01-01;75016;48.86365;2.26936;MOYENNE DU 15 AU 16 NOVEMBRE 2016;20h-21h;Poids lourds;1.3333333333333333;Maréchaux
2014-01-01;75020;48.86387;2.40889;MOYENNE DU 25 AU 27 NOVEMBRE 2014;09h-10h;Véhicules Utilitaires;51.333333333333336;Maréchaux
2016-01-01;75018;48.88480;2.32696;MOYENNE DU 15 AU 16 NOVEMBRE 2016;12h-13h;Bus;0.3333333333333333;Maréchaux
2014-01-01;75020;48.86387;2.40889;MOYENNE DU 25 AU 27 NOVEMBRE 2014;15h-16h;Véhicules Utilitaires;31.333333333333332;Maréchaux
2016-01-01;75018;48.88480;2.32696;MOYENNE DU 15 AU 16 NOVEMBRE 2016;12h-13h;Vélib's;5.333333333333333;Maréchaux
2014-01-01;75020;48.86387;2.40889;MOYENNE DU 25 AU 27 NOVEMBRE 2014;16h-17h;Deux roues-motorisés;25.333333333333332;Maréchaux
2016-01-01;75018;48.88480;2.32696;MOYENNE DU 15 AU 16 NOVEMBRE 2016;13h-14h;Vélib's;2.3333333333333335;Maréchaux
2014-01-01;75020;48.86387;2.40889;MOYENNE DU 25 AU 27 NOVEMBRE 2014;17h-18h;Bus;0.0;Maréchaux
2016-01-01;75018;48.88480;2.32696;MOYENNE DU 15 AU 16 NOVEMBRE 2016;15h-16h;Véhicules Particuliers;205.66666666666666;Maréchaux
2014-01-01;75020;48.86387;2.40889;MOYENNE DU 25 AU 27 NOVEMBRE 2014;18h-19h;Deux roues-motorisés;46.666666666666664;Maréchaux
2016-01-01;75018;48.88480;2.32696;MOYENNE DU 15 AU 16 NOVEMBRE 2016;16h-17h;Cars;0.3333333333333333;Maréchaux
2014-01-01;75020;48.86387;2.40889;MOYENNE DU 25 AU 27 NOVEMBRE 2014;20h-21h;Taxis;3.6666666666666665;Maréchaux
2016-01-01;75018;48.88480;2.32696;MOYENNE DU 15 AU 16 NOVEMBRE 2016;17h-18h;Bus;1.0;Maréchaux
2014-01-01;75020;48.86387;2.40889;MOYENNE DU 25 AU 27 NOVEMBRE 2014;20h-21h;Bus;0.0;Maréchaux
2016-01-01;75018;48.88480;2.32696;MOYENNE DU 15 AU 16 NOVEMBRE 2016;19h-20h;Bus;1.6666666666666667;Maréchaux
2014-01-01;75020;48.86387;2.40889;MOYENNE DU 25 AU 27 NOVEMBRE 2014;20h-21h;Vélos Personnels;9.0;Maréchaux
2016-01-01;75018;48.88480;2.32696;MOYENNE DU 15 AU 16 NOVEMBRE 2016;20h-21h;Poids lourds;5.0;Maréchaux
2014-01-01;75020;48.86387;2.40889;MOYENNE DU 25 AU 27 NOVEMBRE 2014;08h-09h;Vélib's;6.666666666666667;Maréchaux
2016-01-01;75018;48.88480;2.32696;MOYENNE DU 15 AU 16 NOVEMBRE 2016;09h-10h;Poids lourds;13.0;Maréchaux
2014-01-01;75020;48.86387;2.40889;MOYENNE DU 25 AU 27 NOVEMBRE 2014;10h-11h;Bus;0.0;Maréchaux
2016-01-01;75018;48.88480;2.32696;MOYENNE DU 15 AU 16 NOVEMBRE 2016;12h-13h;Véhicules Utilitaires;50.333333333333336;Maréchaux
2014-01-01;75020;48.86387;2.40889;MOYENNE DU 25 AU 27 NOVEMBRE 2014;12h-13h;Taxis;8.0;Maréchaux
2016-01-01;75018;48.88480;2.32696;MOYENNE DU 15 AU 16 NOVEMBRE 2016;17h-18h;Vélos Personnels;8.0;Maréchaux
2014-01-01;75020;48.86387;2.40889;MOYENNE DU 25 AU 27 NOVEMBRE 2014;13h-14h;Cars;0.3333333333333333;Maréchaux
2016-01-01;75018;48.88480;2.32696;MOYENNE DU 15 AU 16 NOVEMBRE 2016;20h-21h;Vélib's;1.6666666666666667;Maréchaux
2014-01-01;75020;48.86387;2.40889;MOYENNE DU 25 AU 27 NOVEMBRE 2014;14h-15h;Poids lourds;8.0;Maréchaux
2016-01-01;75020;48.86387;2.40889;MOYENNE DU 15 AU 16 NOVEMBRE 2016;07h-08h;Bus;0.6666666666666666;Maréchaux
2014-01-01;75020;48.86387;2.40889;MOYENNE DU 25 AU 27 NOVEMBRE 2014;14h-15h;Bus;0.0;Maréchaux
2016-01-01;75020;48.86387;2.40889;MOYENNE DU 15 AU 16 NOVEMBRE 2016;07h-08h;Vélos Personnels;3.0;Maréchaux
2014-01-01;75020;48.86387;2.40889;MOYENNE DU 25 AU 27 NOVEMBRE 2014;20h-21h;Taxis;6.0;Maréchaux
2016-01-01;75020;48.86387;2.40889;MOYENNE DU 15 AU 16 NOVEMBRE 2016;09h-10h;Bus;0.3333333333333333;Maréchaux
2014-01-01;75020;48.86387;2.40889;MOYENNE DU 25 AU 27 NOVEMBRE 2014;20h-21h;Bus;0.0;Maréchaux
2016-01-01;75020;48.86387;2.40889;MOYENNE DU 15 AU 16 NOVEMBRE 2016;11h-12h;Véhicules Particuliers;102.33333333333333;Maréchaux
2014-01-01;75020;48.86387;2.40889;MOYENNE DU 25 AU 27 NOVEMBRE 2014;20h-21h;Cars;0.3333333333333333;Maréchaux
2016-01-01;75020;48.86387;2.40889;MOYENNE DU 15 AU 16 NOVEMBRE 2016;15h-16h;Taxis;7.666666666666667;Maréchaux
2014-01-01;75013;48.81991;2.36409;MOYENNE DU 25 AU 27 NOVEMBRE 2014;09h-10h;Bus;0.3333333333333333;Maréchaux
2016-01-01;75020;48.86387;2.40889;MOYENNE DU 15 AU 16 NOVEMBRE 2016;19h-20h;Deux roues-motorisés;47.333333333333336;Maréchaux
2014-01-01;75013;48.81991;2.36409;MOYENNE DU 25 AU 27 NOVEMBRE 2014;12h-13h;Poids lourds;15.333333333333334;Maréchaux
2016-01-01;75020;48.86387;2.40889;MOYENNE DU 15 AU 16 NOVEMBRE 2016;20h-21h;Véhicules Utilitaires;31.0;Maréchaux
2014-01-01;75013;48.81991;2.36409;MOYENNE DU 25 AU 27 NOVEMBRE 2014;16h-17h;Deux roues-motorisés;46.0;Maréchaux
2016-01-01;75020;48.86387;2.40889;MOYENNE DU 15 AU 16 NOVEMBRE 2016;09h-10h;Vélib's;8.333333333333334;Maréchaux
2014-01-01;75013;48.81991;2.36409;MOYENNE DU 25 AU 27 NOVEMBRE 2014;17h-18h;Vélib's;13.333333333333334;Maréchaux
2016-01-01;75020;48.86387;2.40889;MOYENNE DU 15 AU 16 NOVEMBRE 2016;13h-14h;Deux roues-motorisés;38.666666666666664;Maréchaux
2014-01-01;75013;48.81991;2.36409;MOYENNE DU 25 AU 27 NOVEMBRE 2014;19h-20h;Poids lourds;7.333333333333333;Maréchaux
2016-01-01;75013;48.81991;2.36409;MOYENNE DU 15 AU 16 NOVEMBRE 2016;07h-08h;Cars;2.6666666666666665;Maréchaux
2014-01-01;75013;48.81991;2.36409;MOYENNE DU 25 AU 27 NOVEMBRE 2014;20h-21h;Véhicules Particuliers;466.6666666666667;Maréchaux
2016-01-01;75013;48.81991;2.36409;MOYENNE DU 15 AU 16 NOVEMBRE 2016;09h-10h;Vélos Personnels;13.0;Maréchaux
2014-01-01;75013;48.81991;2.36409;MOYENNE DU 25 AU 27 NOVEMBRE 2014;07h-08h;Vélib's;1.3333333333333333;Maréchaux
2016-01-01;75013;48.81991;2.36409;MOYENNE DU 15 AU 16 NOVEMBRE 2016;13h-14h;Vélos Personnels;6.333333333333333;Maréchaux
2014-01-01;75013;48.81991;2.36409;MOYENNE DU 25 AU 27 NOVEMBRE 2014;15h-16h;Cars;0.0;Maréchaux
2016-01-01;75013;48.81991;2.36409;MOYENNE DU 15 AU 16 NOVEMBRE 2016;18h-19h;Deux roues-motorisés;47.0;Maréchaux
2014-01-01;75013;48.81991;2.36409;MOYENNE DU 25 AU 27 NOVEMBRE 2014;15h-16h;Vélib's;3.6666666666666665;Maréchaux
2016-01-01;75013;48.81991;2.36409;MOYENNE DU 15 AU 16 NOVEMBRE 2016;12h-13h;Deux roues-motorisés;22.333333333333332;Maréchaux
2014-01-01;75013;48.81991;2.36409;MOYENNE DU 25 AU 27 NOVEMBRE 2014;19h-20h;Véhicules Particuliers;354.6666666666667;Maréchaux
2016-01-01;75013;48.81991;2.36409;MOYENNE DU 15 AU 16 NOVEMBRE 2016;16h-17h;Deux roues-motorisés;33.333333333333336;Maréchaux
2014-01-01;75013;48.81991;2.36409;MOYENNE DU 25 AU 27 NOVEMBRE 2014;20h-21h;Poids lourds;2.0;Maréchaux
2016-01-01;75013;48.81991;2.36409;MOYENNE DU 15 AU 16 NOVEMBRE 2016;17h-18h;Poids lourds;9.0;Maréchaux
2011-01-01;75020;48.84704;2.41163;MOYENNE DU 15 AU 17 NOVEMBRE 2011;12h-13h;Poids lourds;32.0;Paris-Intra-Muros
2016-01-01;75013;48.81991;2.36409;MOYENNE DU 15 AU 16 NOVEMBRE 2016;19h-20h;Deux roues-motorisés;40.666666666666664;Maréchaux
2011-01-01;75020;48.84704;2.41163;MOYENNE DU 15 AU 17 NOVEMBRE 2011;12h-13h;Bus;18.333333333333332;Paris-Intra-Muros
2016-01-01;BP;48.84165;2.22163;MOYENNE DU 24 AU 26 NOVEMBRE 2016;11h-12h;Taxis;211.33333333333334;Boulevard Périphérique
2011-01-01;75020;48.84704;2.41163;MOYENNE DU 15 AU 17 NOVEMBRE 2011;15h-16h;Taxis;82.66666666666667;Paris-Intra-Muros
2016-01-01;BP;48.84165;2.22163;MOYENNE DU 24 AU 26 NOVEMBRE 2016;14h-15h;Taxis;201.66666666666666;Boulevard Périphérique
2011-01-01;75020;48.84704;2.41163;MOYENNE DU 15 AU 17 NOVEMBRE 2011;19h-20h;Deux roues-motorisés;241.33333333333334;Paris-Intra-Muros
2016-01-01;BP;48.84165;2.22163;MOYENNE DU 24 AU 26 NOVEMBRE 2016;17h-18h;Véhicules Particuliers;3236.0;Boulevard Périphérique
2011-01-01;75020;48.84704;2.41163;MOYENNE DU 15 AU 17 NOVEMBRE 2011;20h-21h;Véhicules Particuliers;1201.3333333333333;Paris-Intra-Muros
2016-01-01;BP;48.84165;2.22163;MOYENNE DU 24 AU 26 NOVEMBRE 2016;20h-21h;Deux roues-motorisés;448.0;Boulevard Périphérique
2011-01-01;75020;48.84704;2.41163;MOYENNE DU 15 AU 17 NOVEMBRE 2011;07h-08h;Vélos Personnels;13.0;Paris-Intra-Muros
2016-01-01;BP;48.84165;2.22163;MOYENNE DU 24 AU 26 NOVEMBRE 2016;07h-08h;Véhicules Particuliers;2883.666666666667;Boulevard Périphérique
2011-01-01;75020;48.84704;2.41163;MOYENNE DU 15 AU 17 NOVEMBRE 2011;09h-10h;Bus;13.666666666666666;Paris-Intra-Muros
2016-01-01;BP;48.84165;2.22163;MOYENNE DU 24 AU 26 NOVEMBRE 2016;09h-10h;Taxis;166.0;Boulevard Périphérique
2011-01-01;75020;48.84704;2.41163;MOYENNE DU 15 AU 17 NOVEMBRE 2011;10h-11h;Cars;3.6666666666666665;Paris-Intra-Muros
2016-01-01;BP;48.84165;2.22163;MOYENNE DU 24 AU 26 NOVEMBRE 2016;15h-16h;Cars;11.666666666666666;Boulevard Périphérique
2011-01-01;75020;48.84704;2.41163;MOYENNE DU 15 AU 17 NOVEMBRE 2011;11h-12h;Véhicules Utilitaires;281.6666666666667;Paris-Intra-Muros
2016-01-01;BP;48.84165;2.22163;MOYENNE DU 24 AU 26 NOVEMBRE 2016;16h-17h;Véhicules Particuliers;3463.6666666666665;Boulevard Périphérique
2011-01-01;75020;48.84704;2.41163;MOYENNE DU 15 AU 17 NOVEMBRE 2011;12h-13h;Deux roues-motorisés;152.33333333333334;Paris-Intra-Muros
2016-01-01;BP;48.84165;2.22163;MOYENNE DU 24 AU 26 NOVEMBRE 2016;17h-18h;Cars;11.333333333333332;Boulevard Périphérique
2011-01-01;75020;48.84704;2.41163;MOYENNE DU 15 AU 17 NOVEMBRE 2011;13h-14h;Taxis;58.0;Paris-Intra-Muros
2016-01-01;BP;48.84165;2.22163;MOYENNE DU 24 AU 26 NOVEMBRE 2016;19h-20h;Taxis;80.66666666666667;Boulevard Périphérique
2011-01-01;75020;48.84704;2.41163;MOYENNE DU 15 AU 17 NOVEMBRE 2011;17h-18h;Véhicules Utilitaires;448.0;Paris-Intra-Muros
2016-01-01;BP;48.84165;2.22163;MOYENNE DU 24 AU 26 NOVEMBRE 2016;19h-20h;Poids lourds;18.333333333333336;Boulevard Périphérique
2011-01-01;75020;48.84704;2.41163;MOYENNE DU 15 AU 17 NOVEMBRE 2011;17h-18h;Taxis;113.0;Paris-Intra-Muros
2016-01-01;BP;48.90056;2.37085;MOYENNE DU 24 AU 26 NOVEMBRE 2016;12h-13h;Taxis;162.33333333333334;Boulevard Périphérique
2011-01-01;75020;48.84704;2.41163;MOYENNE DU 15 AU 17 NOVEMBRE 2011;19h-20h;Cars;4.0;Paris-Intra-Muros
2016-01-01;BP;48.90056;2.37085;MOYENNE DU 24 AU 26 NOVEMBRE 2016;09h-10h;Taxis;67.33333333333333;Boulevard Périphérique
2011-01-01;75020;48.84704;2.41163;MOYENNE DU 15 AU 17 NOVEMBRE 2011;20h-21h;Poids lourds;5.0;Paris-Intra-Muros
2016-01-01;BP;48.90056;2.37085;MOYENNE DU 24 AU 26 NOVEMBRE 2016;10h-11h;Véhicules Particuliers;3671.6666666666665;Boulevard Périphérique
2011-01-01;75017;48.87624;2.28822;MOYENNE DU 15 AU 17 NOVEMBRE 2011;08h-09h;Vélib's;2.0;Paris-Intra-Muros
2016-01-01;BP;48.90056;2.37085;MOYENNE DU 24 AU 26 NOVEMBRE 2016;14h-15h;Cars;11.333333333333332;Boulevard Périphérique
2011-01-01;75017;48.87624;2.28822;MOYENNE DU 15 AU 17 NOVEMBRE 2011;09h-10h;Vélos Personnels;22.333333333333332;Paris-Intra-Muros
2016-01-01;BP;48.90056;2.37085;MOYENNE DU 24 AU 26 NOVEMBRE 2016;16h-17h;Deux roues-motorisés;435.0;Boulevard Périphérique
2011-01-01;75017;48.87624;2.28822;MOYENNE DU 15 AU 17 NOVEMBRE 2011;10h-11h;Deux roues-motorisés;544.6666666666666;Paris-Intra-Muros
2016-01-01;BP;48.90056;2.37085;MOYENNE DU 24 AU 26 NOVEMBRE 2016;17h-18h;Véhicules Utilitaires;1022.6666666666666;Boulevard Périphérique
2011-01-01;75017;48.87624;2.28822;MOYENNE DU 15 AU 17 NOVEMBRE 2011;11h-12h;Véhicules Particuliers;1972.3333333333333;Paris-Intra-Muros
2016-01-01;BP;48.90056;2.37085;MOYENNE DU 24 AU 26 NOVEMBRE 2016;19h-20h;Taxis;63.0;Boulevard Périphérique
2011-01-01;75017;48.87624;2.28822;MOYENNE DU 15 AU 17 NOVEMBRE 2011;12h-13h;Taxis;301.3333333333333;Paris-Intra-Muros
2016-01-01;BP;48.90056;2.37085;MOYENNE DU 24 AU 26 NOVEMBRE 2016;19h-20h;Deux roues-motorisés;492.99999999999994;Boulevard Périphérique
2011-01-01;75017;48.87624;2.28822;MOYENNE DU 15 AU 17 NOVEMBRE 2011;16h-17h;Cars;9.333333333333334;Paris-Intra-Muros
2016-01-01;BP;48.85400;2.41392;MOYENNE DU 24 AU 26 NOVEMBRE 2016;07h-08h;Véhicules Particuliers;2585.0;Boulevard Périphérique
2011-01-01;75017;48.87624;2.28822;MOYENNE DU 15 AU 17 NOVEMBRE 2011;17h-18h;Véhicules Utilitaires;199.66666666666666;Paris-Intra-Muros
2016-01-01;BP;48.85400;2.41392;MOYENNE DU 24 AU 26 NOVEMBRE 2016;07h-08h;Taxis;92.33333333333334;Boulevard Périphérique
2011-01-01;75017;48.87624;2.28822;MOYENNE DU 15 AU 17 NOVEMBRE 2011;18h-19h;Bus;4.333333333333333;Paris-Intra-Muros
2016-01-01;BP;48.85400;2.41392;MOYENNE DU 24 AU 26 NOVEMBRE 2016;08h-09h;Poids lourds;214.33333333333331;Boulevard Périphérique
2011-01-01;75017;48.87624;2.28822;MOYENNE DU 15 AU 17 NOVEMBRE 2011;20h-21h;Cars;5.0;Paris-Intra-Muros
2016-01-01;BP;48.85400;2.41392;MOYENNE DU 24 AU 26 NOVEMBRE 2016;11h-12h;Véhicules Particuliers;3296.6666666666665;Boulevard Périphérique
2011-01-01;75017;48.87624;2.28822;MOYENNE DU 15 AU 17 NOVEMBRE 2011;08h-09h;Véhicules Utilitaires;259.0;Paris-Intra-Muros
2016-01-01;BP;48.85400;2.41392;MOYENNE DU 24 AU 26 NOVEMBRE 2016;14h-15h;Taxis;181.0;Boulevard Périphérique
2011-01-01;75017;48.87624;2.28822;MOYENNE DU 15 AU 17 NOVEMBRE 2011;10h-11h;Véhicules Particuliers;2037.3333333333333;Paris-Intra-Muros
2016-01-01;BP;48.85400;2.41392;MOYENNE DU 24 AU 26 NOVEMBRE 2016;16h-17h;Deux roues-motorisés;450.0;Boulevard Périphérique
2011-01-01;75017;48.87624;2.28822;MOYENNE DU 15 AU 17 NOVEMBRE 2011;13h-14h;Poids lourds;42.666666666666664;Paris-Intra-Muros
2016-01-01;BP;48.85400;2.41392;MOYENNE DU 24 AU 26 NOVEMBRE 2016;07h-08h;Deux roues-motorisés;390.0;Boulevard Périphérique
2011-01-01;75017;48.87624;2.28822;MOYENNE DU 15 AU 17 NOVEMBRE 2011;14h-15h;Taxis;330.0;Paris-Intra-Muros
2016-01-01;BP;48.85400;2.41392;MOYENNE DU 24 AU 26 NOVEMBRE 2016;11h-12h;Cars;18.666666666666664;Boulevard Périphérique
2011-01-01;75017;48.87624;2.28822;MOYENNE DU 15 AU 17 NOVEMBRE 2011;16h-17h;Véhicules Utilitaires;446.6666666666667;Paris-Intra-Muros
2016-01-01;BP;48.85400;2.41392;MOYENNE DU 24 AU 26 NOVEMBRE 2016;16h-17h;Cars;13.333333333333334;Boulevard Périphérique
2011-01-01;75017;48.87624;2.28822;MOYENNE DU 15 AU 17 NOVEMBRE 2011;17h-18h;Cars;10.666666666666666;Paris-Intra-Muros
2016-01-01;BP;48.85400;2.41392;MOYENNE DU 24 AU 26 NOVEMBRE 2016;18h-19h;Taxis;149.33333333333331;Boulevard Périphérique
2011-01-01;75017;48.87624;2.28822;MOYENNE DU 15 AU 17 NOVEMBRE 2011;18h-19h;Taxis;216.0;Paris-Intra-Muros
2016-01-01;BP;48.85400;2.41392;MOYENNE DU 24 AU 26 NOVEMBRE 2016;19h-20h;Poids lourds;49.666666666666664;Boulevard Périphérique
2011-01-01;BP;48.89882;2.35903;MOYENNE DU 15 AU 17 NOVEMBRE 2011;07h-08h;Véhicules Utilitaires;382.3333333333333;Paris-Intra-Muros
2016-01-01;BP;48.81735;2.36685;MOYENNE DU 24 AU 26 NOVEMBRE 2016;10h-11h;Véhicules Particuliers;3134.333333333333;Boulevard Périphérique
2011-01-01;BP;48.89882;2.35903;MOYENNE DU 15 AU 17 NOVEMBRE 2011;13h-14h;Deux roues-motorisés;87.0;Paris-Intra-Muros
2016-01-01;BP;48.81735;2.36685;MOYENNE DU 24 AU 26 NOVEMBRE 2016;11h-12h;Véhicules Particuliers;3115.6666666666665;Boulevard Périphérique
2011-01-01;BP;48.89882;2.35903;MOYENNE DU 15 AU 17 NOVEMBRE 2011;19h-20h;Poids lourds;6.0;Paris-Intra-Muros
2016-01-01;BP;48.81735;2.36685;MOYENNE DU 24 AU 26 NOVEMBRE 2016;11h-12h;Véhicules Utilitaires;1240.6666666666667;Boulevard Périphérique
2011-01-01;BP;48.89882;2.35903;MOYENNE DU 15 AU 17 NOVEMBRE 2011;20h-21h;Vélib's;7.0;Paris-Intra-Muros
2016-01-01;BP;48.81735;2.36685;MOYENNE DU 24 AU 26 NOVEMBRE 2016;11h-12h;Cars;13.0;Boulevard Périphérique
2011-01-01;BP;48.89882;2.35903;MOYENNE DU 15 AU 17 NOVEMBRE 2011;07h-08h;Poids lourds;40.333333333333336;Paris-Intra-Muros
2016-01-01;BP;48.81735;2.36685;MOYENNE DU 24 AU 26 NOVEMBRE 2016;13h-14h;Véhicules Utilitaires;1116.0;Boulevard Périphérique
2011-01-01;BP;48.89882;2.35903;MOYENNE DU 15 AU 17 NOVEMBRE 2011;08h-09h;Véhicules Particuliers;707.3333333333334;Paris-Intra-Muros
2016-01-01;BP;48.81735;2.36685;MOYENNE DU 24 AU 26 NOVEMBRE 2016;13h-14h;Poids lourds;224.33333333333337;Boulevard Périphérique
2011-01-01;BP;48.89882;2.35903;MOYENNE DU 15 AU 17 NOVEMBRE 2011;08h-09h;Bus;21.0;Paris-Intra-Muros
2016-01-01;BP;48.81735;2.36685;MOYENNE DU 24 AU 26 NOVEMBRE 2016;16h-17h;Véhicules Particuliers;3950.0;Boulevard Périphérique
2011-01-01;BP;48.89882;2.35903;MOYENNE DU 15 AU 17 NOVEMBRE 2011;09h-10h;Deux roues-motorisés;186.66666666666666;Paris-Intra-Muros
2016-01-01;BP;48.81735;2.36685;MOYENNE DU 24 AU 26 NOVEMBRE 2016;17h-18h;Taxis;153.33333333333331;Boulevard Périphérique
2011-01-01;BP;48.89882;2.35903;MOYENNE DU 15 AU 17 NOVEMBRE 2011;11h-12h;Véhicules Particuliers;599.6666666666666;Paris-Intra-Muros
2016-01-01;BP;48.81735;2.36685;MOYENNE DU 24 AU 26 NOVEMBRE 2016;18h-19h;Cars;8.333333333333334;Boulevard Périphérique
2011-01-01;BP;48.89882;2.35903;MOYENNE DU 15 AU 17 NOVEMBRE 2011;11h-12h;Vélos Personnels;11.333333333333334;Paris-Intra-Muros
2016-01-01;BP;48.81735;2.36685;MOYENNE DU 24 AU 26 NOVEMBRE 2016;20h-21h;Deux roues-motorisés;533.6666666666667;Boulevard Périphérique
2011-01-01;BP;48.89882;2.35903;MOYENNE DU 15 AU 17 NOVEMBRE 2011;13h-14h;Véhicules Utilitaires;254.66666666666666;Paris-Intra-Muros
2016-01-01;BP;48.81735;2.36685;MOYENNE DU 24 AU 26 NOVEMBRE 2016;07h-08h;Poids lourds;210.0;Boulevard Périphérique
2011-01-01;BP;48.89882;2.35903;MOYENNE DU 15 AU 17 NOVEMBRE 2011;14h-15h;Deux roues-motorisés;84.66666666666667;Paris-Intra-Muros
2016-01-01;BP;48.81735;2.36685;MOYENNE DU 24 AU 26 NOVEMBRE 2016;11h-12h;Véhicules Utilitaires;1347.0000000000002;Boulevard Périphérique
2011-01-01;BP;48.89882;2.35903;MOYENNE DU 15 AU 17 NOVEMBRE 2011;16h-17h;Poids lourds;40.0;Paris-Intra-Muros
2016-01-01;BP;48.81735;2.36685;MOYENNE DU 24 AU 26 NOVEMBRE 2016;16h-17h;Cars;9.666666666666668;Boulevard Périphérique
